Country_name,year,Life_Ladder,Log_GDP_per_capita_x,Social_support_x,Healthy_life_expectancy_at_birth_x,Freedom_to_make_life_choices_x,Generosity_x,Perceptions_of_corruption_x,Regional_indicator,level_happiness,Life_Ladder_Avg,Log_GDP_per_capita_y,Social_support_y,Healthy_life_expectancy_at_birth_y,Freedom_to_make_life_choices_y,Generosity_y,Perceptions_of_corruption_y,MAE
Slovakia,2020,6.280600071,10.34774971,0.922493756,68.90634155,0.749952674,-0.124409303,0.918096125,Central and Eastern Europe,1,5.787,10.3428,0.9312,68.6,0.706,-0.108,0.9202,0.49360007100000036
Slovakia,2021,6.331,10.369,0.936,69.201,0.766,-0.124,0.911,Central and Eastern Europe,1,5.813,10.354149942,0.9270987512,68.78126831,0.7385905347999999,-0.1072818606,0.9182192250000002,0.5180000000000007
Slovenia,2017,6.167,10.509,0.928,70.8,0.921,-0.025,0.829,Central and Eastern Europe,1,6.167,10.509,0.928,70.8,0.921,-0.025,0.829,0.0
Slovenia,2018,6.249,10.546,0.941,71.1,0.942,-0.119,0.839,Central and Eastern Europe,1,6.249,10.546,0.941,71.1,0.942,-0.119,0.839,0.0
Slovenia,2019,6.665,10.563,0.949,71.4,0.945,-0.102,0.785,Central and Eastern Europe,1,6.665,10.563,0.949,71.4,0.945,-0.102,0.785,0.0
Slovenia,2020,6.363399982,10.39232254,0.939575672,71.1029892,0.936142623,-0.080603383,0.817071021,Central and Eastern Europe,1,6.181,10.5028,0.9306,70.8,0.9216,-0.0586,0.8366,0.18239998199999974
Slovenia,2021,6.461,10.529,0.948,71.4,0.949,-0.101,0.806,Central and Eastern Europe,1,6.188,10.494664508,0.9383151344,70.98059784,0.9296285246,-0.0763206766,0.8216142042,0.2730000000000006
South Africa,2017,4.514,9.45,0.87,56.1,0.787,-0.129,0.865,Sub-Saharan Africa,0,4.514,9.45,0.87,56.1,0.787,-0.129,0.865,0.0
South Africa,2018,4.884,9.444,0.841,56.5,0.753,-0.05,0.841,Sub-Saharan Africa,0,4.884,9.444,0.841,56.5,0.753,-0.05,0.841,0.0
South Africa,2019,5.035,9.432,0.848,56.9,0.738,-0.134,0.82,Sub-Saharan Africa,0,5.035,9.432,0.848,56.9,0.738,-0.134,0.82,0.0
South Africa,2020,4.814099789,9.403370857,0.852532268,56.50601196,0.759330094,-0.109777324,0.843423843,Sub-Saharan Africa,0,5.137,9.4472,0.8664,56.1,0.7828,-0.102,0.8384,0.32290021099999944
South Africa,2021,4.956,9.403,0.86,56.904,0.749,-0.067,0.86,Sub-Saharan Africa,0,5.086,9.4358741714,0.8573064536,56.341202392,0.7622660188,-0.0985554648,0.8364847685999999,0.1299999999999999
South Korea,2017,5.874,10.621,0.807,73.3,0.538,0.014,0.851,East Asia,1,5.874,10.621,0.807,73.3,0.538,0.014,0.851,0.0
South Korea,2018,5.84,10.643,0.798,73.6,0.6,-0.089,0.797,East Asia,1,5.84,10.643,0.798,73.6,0.6,-0.089,0.797,0.0
South Korea,2019,5.903,10.661,0.783,73.9,0.706,-0.055,0.718,East Asia,1,5.903,10.661,0.783,73.9,0.706,-0.055,0.718,0.0
South Korea,2020,5.872399807,10.51056671,0.799387157,73.6027298,0.612965107,-0.043404032,0.789067447,East Asia,1,5.467,10.6172,0.7934,73.3,0.6102,-0.0279999999999999,0.8138,0.4053998070000002
South Korea,2021,5.845,10.651,0.799,73.9,0.672,-0.083,0.727,East Asia,1,5.468,10.605713342,0.7996774314,73.48054596,0.6095930214,-0.0294808063999999,0.8034134894000001,0.3769999999999998
South Sudan,2017,2.817,7.425359726,0.557,51.0,0.456,0.016518548,0.761,Middle East and North Africa,1,2.817,7.425359726,0.557,51.0,0.456,0.016518548,0.761,0.0
South Sudan,2020,2.816600084,7.425359726,0.553707123,51.0,0.451313615,0.016518548,0.763417304,Sub-Saharan Africa,0,3.899,8.070487780799999,0.6036,55.10799999999999,0.5294,-0.0033851615999999,0.745,1.082399916
Spain,2017,6.23,10.586,0.903,74.1,0.756,-0.032,0.791,Western Europe,2,6.23,10.586,0.903,74.1,0.756,-0.032,0.791,0.0
Spain,2018,6.513,10.605,0.91,74.4,0.722,-0.075,0.777,Western Europe,2,6.513,10.605,0.91,74.4,0.722,-0.075,0.777,0.0
Spain,2019,6.457,10.618,0.949,74.7,0.778,-0.049,0.73,Western Europe,2,6.457,10.618,0.949,74.7,0.778,-0.049,0.73,0.0
Spain,2020,6.400899887,10.46292686,0.921125412,74.40270996,0.751989543,-0.050961714,0.765859902,Western Europe,2,6.412,10.58,0.932,74.1,0.7512000000000001,-0.0551999999999999,0.7878000000000001,0.011100113000000356
Spain,2021,6.491,10.571,0.932,74.7,0.761,-0.081,0.745,Western Europe,2,6.396,10.566385372,0.9250250824,74.280541992,0.7551979086,-0.0509923428,0.7765719804,0.09499999999999975
Sri Lanka,2017,4.331,9.44,0.823,67.0,0.827,0.094,0.844,South Asia,0,4.331,9.44,0.823,67.0,0.827,0.094,0.844,0.0
Sri Lanka,2018,4.435,9.462,0.833,67.2,0.859,0.106,0.856,South Asia,0,4.435,9.462,0.833,67.2,0.859,0.106,0.856,0.0
Sri Lanka,2019,4.213,9.479,0.815,67.4,0.824,0.051,0.863,South Asia,0,4.213,9.479,0.815,67.4,0.824,0.051,0.863,0.0
Sri Lanka,2020,4.327000141,9.389969826,0.825374067,67.20006561,0.837633669,0.081129618,0.859001756,South Asia,0,5.477,9.421599999999998,0.8277999999999999,66.94000000000001,0.8560000000000001,0.1738,0.8425999999999998,1.1499998590000002
Sri Lanka,2021,4.325,9.47,0.827,67.299,0.841,0.079,0.863,South Asia,0,5.439,9.4307939652,0.8318748134,67.08001312200001,0.8499267338,0.1302259236,0.8562003511999998,1.1139999999999999
Swaziland,2018,4.212,9.06,0.779,50.353,0.71,-0.178,0.692,Sub-Saharan Africa,0,4.212,9.06,0.779,50.353,0.71,-0.178,0.692,0.0
Swaziland,2019,4.396,9.07,0.759,51.27,0.597,-0.191,0.724,Sub-Saharan Africa,0,4.396,9.07,0.759,51.27,0.597,-0.191,0.724,0.0
Swaziland,2020,4.308100224,9.16267395,0.770290196,51.18823624,0.646822274,-0.19920142,0.708263338,Sub-Saharan Africa,0,4.658,9.0368,0.7966,51.9582,0.6377999999999999,-0.1152,0.7756000000000001,0.349899776
Swaziland,2021,4.308,9.065,0.77,50.833,0.647,-0.185,0.708,Sub-Saharan Africa,0,4.739,9.20593479,0.7884580391999999,51.171847248000006,0.6891644548,-0.142440284,0.7584526676000001,0.43100000000000005
Sweden,2017,7.287,10.873,0.914,72.5,0.935,0.17,0.239,Western Europe,2,7.287,10.873,0.914,72.5,0.935,0.17,0.239,0.0
Sweden,2018,7.375,10.881,0.931,72.6,0.942,0.077,0.263,Western Europe,2,7.375,10.881,0.931,72.6,0.942,0.077,0.263,0.0
Sweden,2019,7.398,10.882,0.934,72.7,0.942,0.091,0.25,Western Europe,2,7.398,10.882,0.934,72.7,0.942,0.091,0.25,0.0
Sweden,2020,7.353499889,10.75879383,0.926311195,72.60076904,0.939144194,0.111614622,0.250880182,Western Europe,2,7.064,10.87,0.924,72.49999999999999,0.9344,0.1389999999999999,0.246,0.289499889
Sweden,2021,7.363,10.867,0.934,72.7,0.945,0.086,0.237,Western Europe,2,7.032,10.851158766,0.923462239,72.560153808,0.9352288388,0.1191229244,0.2497760363999999,0.3310000000000004
Switzerland,2017,7.474,11.115,0.95,73.8,0.925,0.18,0.316,Western Europe,2,7.474,11.115,0.95,73.8,0.925,0.18,0.316,0.0
Switzerland,2018,7.509,11.134,0.93,74.1,0.926,0.101,0.301,Western Europe,2,7.509,11.134,0.93,74.1,0.926,0.101,0.301,0.0
Switzerland,2019,7.694,11.136,0.949,74.4,0.913,0.036,0.294,Western Europe,2,7.694,11.136,0.949,74.4,0.913,0.036,0.294,0.0
Switzerland,2020,7.559899807,10.97993279,0.942846596,74.10244751,0.921336651,0.105911039,0.303728431,Western Europe,2,7.153,11.118199999999998,0.939,73.8,0.9252,0.1028,0.2846,0.4068998070000003
Switzerland,2021,7.571,11.117,0.942,74.4,0.919,0.025,0.292,Western Europe,2,7.126,11.094186558,0.9399693192,73.980489502,0.9238673302,0.1021822078,0.3033456862,0.4449999999999994
Taiwan Province of China,2017,6.359,10.871,0.891,69.59999949,0.76,-0.07,0.743,East Asia,1,6.359,10.871,0.891,69.59999949,0.76,-0.07,0.743,0.0
Taiwan Province of China,2018,6.467,10.787468531,0.896,69.59999949,0.741,-0.0087198698,0.736,East Asia,1,6.467,10.787468531,0.896,69.59999949,0.741,-0.0087198698,0.736,0.0
Taiwan Province of China,2019,6.537,10.787468531,0.893,69.59999949,0.814,-0.0087198698,0.718,East Asia,1,6.537,10.787468531,0.893,69.59999949,0.814,-0.0087198698,0.718,0.0
Taiwan Province of China,2020,6.45539999,10.77568531,0.894309103,69.59999847,0.77153033,-0.073198698,0.73188293,East Asia,1,5.878,10.8285874124,0.892,69.59999949,0.747,-0.02348794792,0.773,0.57739999
Taiwan Province of China,2021,6.584,10.871,0.898,69.6,0.784,-0.07,0.721,East Asia,1,5.881,10.8153244744,0.8938618206000001,69.599999286,0.7611060660000001,-0.04192768752,0.747976586,0.7029999999999994
Tajikistan,2017,5.829,8.036,0.663,63.8,0.832,0.124,0.718,Commonwealth of Independent States,1,5.829,8.036,0.663,63.8,0.832,0.124,0.718,0.0
Tajikistan,2018,5.497,8.082,0.875,64.1,0.785853037,-0.065,0.578,Commonwealth of Independent States,1,5.497,8.082,0.875,64.1,0.785853037,-0.065,0.578,0.0
Tajikistan,2019,5.464,8.126,0.88,64.4,0.785853037,-0.045,0.49,Commonwealth of Independent States,1,5.464,8.126,0.88,64.4,0.785853037,-0.045,0.49,0.0
Tajikistan,2020,5.555699825,8.024810791,0.835297108,64.10459137,0.831383407,-0.025088511,0.592076063,Commonwealth of Independent States,1,4.871,8.0352,0.8238,63.8,0.7907412147999999,0.0092,0.632,0.6846998249999992
Tajikistan,2021,5.466,8.091,0.86,64.281,0.832,-0.056,0.553,Commonwealth of Independent States,1,4.869,8.0511621582,0.8220594216,63.980918274,0.7876178962,-0.0002177021999999,0.6020152126,0.5970000000000004
Tanzania,2017,3.347,7.836,0.705,57.0,0.8,0.116,0.654,Sub-Saharan Africa,0,3.347,7.836,0.705,57.0,0.8,0.116,0.654,0.0
Tanzania,2018,3.445,7.859,0.675,57.5,0.807,0.153,0.612,Sub-Saharan Africa,0,3.445,7.859,0.675,57.5,0.807,0.153,0.612,0.0
Tanzania,2019,3.64,7.886,0.687,58.0,0.85,0.1,0.589,Sub-Saharan Africa,0,3.64,7.886,0.687,58.0,0.85,0.1,0.589,0.0
Tanzania,2020,3.476200104,7.967665195,0.688933194,57.49607468,0.82153976,0.109668687,0.619799435,Sub-Saharan Africa,0,4.416,7.829000000000001,0.6990000000000001,57.0,0.7982,0.1394,0.7,0.9397998960000002
Tanzania,2021,3.623,7.876,0.702,57.999,0.833,0.183,0.577,Sub-Saharan Africa,0,4.42,7.869733038999999,0.6787866388,57.299214936,0.8107079520000001,0.1315337374,0.642759887,0.7969999999999997
Thailand,2017,5.939,9.765,0.877,67.0,0.923,0.212,0.884,Southeast Asia,1,5.939,9.765,0.877,67.0,0.923,0.212,0.884,0.0
Thailand,2018,6.012,9.803,0.873,67.2,0.905,0.259,0.907,Southeast Asia,1,6.012,9.803,0.873,67.2,0.905,0.259,0.907,0.0
Thailand,2019,6.022,9.824,0.903,67.4,0.898,0.309,0.877,Southeast Asia,1,6.022,9.824,0.903,67.4,0.898,0.309,0.877,0.0
Thailand,2020,5.998799801,9.741791725,0.889973223,67.25059509,0.905063033,0.268685192,0.886272311,Southeast Asia,1,5.678,9.764,0.8854,67.0,0.907,0.2903999999999999,0.892,0.3207998009999997
Thailand,2021,5.985,9.805,0.888,67.401,0.884,0.287,0.895,Southeast Asia,1,5.682,9.772558345,0.8901946446,67.13011901799999,0.9110126066,0.2809370383999999,0.8864544622,0.30299999999999994
Togo,2017,4.361,7.324,0.508,54.3,0.717,-0.042,0.726,Sub-Saharan Africa,0,4.361,7.324,0.508,54.3,0.717,-0.042,0.726,0.0
Togo,2018,4.023,7.348,0.596,54.7,0.612,-0.007,0.809,Sub-Saharan Africa,0,4.023,7.348,0.596,54.7,0.612,-0.007,0.809,0.0
Togo,2019,4.179,7.375,0.539,55.1,0.617,0.065,0.737,Sub-Saharan Africa,0,4.179,7.375,0.539,55.1,0.617,0.065,0.737,0.0
Togo,2020,4.187200069,7.357711315,0.551312625,54.71989822,0.649828613,0.002667875,0.757733464,Sub-Saharan Africa,0,3.616,7.325999999999999,0.5262,54.3,0.6896,-0.012,0.764,0.5712000690000001
Togo,2021,4.107,7.362,0.569,54.914,0.619,0.032,0.772,Sub-Saharan Africa,0,3.621,7.342142262999999,0.540662525,54.54397964399999,0.6651657226000001,0.002333575,0.7689466927999999,0.4860000000000002
Trinidad and Tobago,2017,6.192,10.183,0.916,63.5,0.859,0.015,0.911,Latin America and Caribbean,1,6.192,10.183,0.916,63.5,0.859,0.015,0.911,0.0
Trinidad and Tobago,2020,6.191899776,10.26000214,0.91529417,63.5,0.857907116,0.000526841,0.912230611,Latin America and Caribbean,1,5.645,9.090142263,0.756462525,59.698779644,0.7499657226,0.051133575,0.8577466927999999,0.5468997760000001
Tunisia,2017,4.124,9.269,0.717,66.6,0.478,-0.219,0.869,Middle East and North Africa,1,4.124,9.269,0.717,66.6,0.478,-0.219,0.869,0.0
Tunisia,2018,4.741,9.284,0.733,66.9,0.65,-0.191,0.84,Middle East and North Africa,1,4.741,9.284,0.733,66.9,0.65,-0.191,0.84,0.0
Tunisia,2019,4.315,9.283,0.61,67.2,0.659,-0.209,0.889,Middle East and North Africa,1,4.315,9.283,0.61,67.2,0.659,-0.209,0.889,0.0
Tunisia,2020,4.392199993,9.314972878,0.688718557,66.89785767,0.593361557,-0.216413811,0.867590249,Middle East and North Africa,1,4.691,9.2718,0.6742,66.6,0.6224000000000001,-0.202,0.8448,0.29880000699999965
Tunisia,2021,4.596,9.266,0.691,67.201,0.656,-0.201,0.87,Middle East and North Africa,1,4.687,9.2825945756,0.6901437114,66.779571534,0.5988723114,-0.2000827622,0.8553180497999999,0.09100000000000019
Turkey,2017,5.607,10.238,0.876,66.4,0.644,-0.237,0.671,Middle East and North Africa,1,5.607,10.238,0.876,66.4,0.644,-0.237,0.671,0.0
Turkey,2018,5.186,10.251,0.847,66.8,0.529,-0.176,0.805,Middle East and North Africa,1,5.186,10.251,0.847,66.8,0.529,-0.176,0.805,0.0
Turkey,2019,4.872,10.246,0.792,67.2,0.631,-0.136,0.76,Middle East and North Africa,1,4.872,10.246,0.792,67.2,0.631,-0.136,0.76,0.0
Turkey,2020,5.131800175,10.12941933,0.826313555,66.90281677,0.608830452,-0.171046436,0.748197377,Middle East and North Africa,1,5.478,10.2164,0.8492,66.4,0.6202,-0.126,0.7612,0.34619982499999935
Turkey,2021,4.948,10.24,0.822,67.199,0.576,-0.139,0.776,Middle East and North Africa,1,5.434,10.209083866,0.844262711,66.660563354,0.6113660904,-0.1570092872,0.7496394754,0.48599999999999977
Turkmenistan,2017,5.229,9.561,0.908,61.8,0.72,0.066,0.8858459235,Commonwealth of Independent States,1,5.229,9.561,0.908,61.8,0.72,0.066,0.8858459235,0.0
Turkmenistan,2018,4.621,9.605,0.984,62.2,0.858,0.26,0.8858459235,Commonwealth of Independent States,1,4.621,9.605,0.984,62.2,0.858,0.26,0.8858459235,0.0
Turkmenistan,2019,5.474,9.651,0.982,62.6,0.892,0.285,0.8858459235,Commonwealth of Independent States,1,5.474,9.651,0.982,62.6,0.892,0.285,0.8858459235,0.0
Turkmenistan,2020,5.119100094,9.74803257,0.958966196,62.21170807,0.826457024,0.187671542,0.883691847,Commonwealth of Independent States,1,5.656,9.5608,0.9526,61.8,0.784,0.1418,0.8858459235,0.5368999059999995
Turkmenistan,2021,5.066,9.629,0.983,62.409,0.877,0.273,0.888,Commonwealth of Independent States,1,5.709,9.616006514,0.9523932392,62.042341614,0.8090914048,0.1607343084,0.8854151081999999,0.6429999999999998
Uganda,2017,4.001,7.638,0.74,55.3,0.772,0.06,0.816,Sub-Saharan Africa,0,4.001,7.638,0.74,55.3,0.772,0.06,0.816,0.0
Uganda,2018,4.322,7.66,0.74,55.7,0.729,0.079,0.856,Sub-Saharan Africa,0,4.322,7.66,0.74,55.7,0.729,0.079,0.856,0.0
Uganda,2019,4.948,7.688,0.805,56.1,0.704,0.139,0.826,Sub-Saharan Africa,0,4.948,7.688,0.805,56.1,0.704,0.139,0.826,0.0
Uganda,2020,4.43200016,7.500389576,0.764994621,55.70820236,0.731713951,0.099487431,0.836737812,Sub-Saharan Africa,0,4.295,7.65,0.7572,55.3,0.7404,0.109,0.8363999999999999,0.13700016000000037
Uganda,2021,4.636,7.677,0.781,56.101,0.709,0.122,0.855,Sub-Saharan Africa,0,4.277,7.624677915199999,0.7607989242000001,55.541640472,0.7351427902000001,0.1018974862,0.8291475624,0.359
Ukraine,2017,4.311,9.382,0.858,64.3,0.599,-0.002,0.937,Commonwealth of Independent States,1,4.311,9.382,0.858,64.3,0.599,-0.002,0.937,0.0
Ukraine,2018,4.662,9.42,0.901,64.6,0.663,-0.074,0.943,Commonwealth of Independent States,1,4.662,9.42,0.901,64.6,0.663,-0.074,0.943,0.0
Ukraine,2019,4.702,9.458,0.883,64.9,0.715,-0.081,0.885,Commonwealth of Independent States,1,4.702,9.458,0.883,64.9,0.715,-0.081,0.885,0.0
Ukraine,2020,4.56069994,9.010690689,0.878879368,64.60678101,0.663081884,-0.030933706,0.920636714,Commonwealth of Independent States,1,5.136,9.388,0.8872,64.3,0.5821999999999999,-0.0358,0.9216,0.57530006
Ukraine,2021,4.875,9.436,0.888,64.902,0.724,-0.011,0.924,Commonwealth of Independent States,1,5.146,9.3247381378,0.8811758735999999,64.481356202,0.6286163767999999,-0.0353867412,0.9153273427999998,0.2709999999999999
United Arab Emirates,2017,7.039,11.115,0.836,66.9,0.962,0.216,0.46937555275,Middle East and North Africa,1,7.039,11.115,0.836,66.9,0.962,0.216,0.46937555275,0.0
United Arab Emirates,2018,6.604,11.112,0.851,67.1,0.944,0.054,0.46937555275,Middle East and North Africa,1,6.604,11.112,0.851,67.1,0.944,0.054,0.46937555275,0.0
United Arab Emirates,2019,6.711,11.114,0.862,67.3,0.911,0.129,0.46937555275,Middle East and North Africa,1,6.711,11.114,0.862,67.3,0.911,0.129,0.46937555275,0.0
United Arab Emirates,2020,6.790800095,11.1099987,0.849181116,67.08278656,0.941345513,0.123450845,0.594502211,Middle East and North Africa,1,6.477,11.106400000000002,0.8443999999999999,66.9,0.9361999999999998,0.1462,0.46937555275,0.3138000949999995
United Arab Emirates,2021,6.561,11.085,0.844,67.333,0.932,0.074,0.589,Middle East and North Africa,1,6.464,11.11119974,0.8494362232,67.016557312,0.9414691026,0.130690169,0.4944008843999999,0.09699999999999953
United Kingdom,2017,7.103,10.736,0.937,72.1,0.813,0.291,0.419,Western Europe,2,7.103,10.736,0.937,72.1,0.813,0.291,0.419,0.0
United Kingdom,2018,7.233,10.743,0.928,72.3,0.838,0.226,0.404,Western Europe,2,7.233,10.743,0.928,72.3,0.838,0.226,0.404,0.0
United Kingdom,2019,7.157,10.751,0.943,72.5,0.854,0.271,0.485,Western Europe,2,7.157,10.751,0.943,72.5,0.854,0.271,0.485,0.0
United Kingdom,2020,7.164500237,10.60013485,0.93668282,72.30160522,0.834743679,0.263732493,0.435915917,Western Europe,2,6.91,10.7332,0.9396,72.1,0.8318,0.2676,0.4444,0.25450023700000024
United Kingdom,2021,7.064,10.707,0.934,72.5,0.859,0.233,0.459,Western Europe,2,6.889,10.71082697,0.939736564,72.220321044,0.8321487358,0.2603464986,0.4403831834,0.17499999999999982
United States,2017,6.992,11.001,0.921,68.4,0.868,0.197,0.681,North America and ANZ,2,6.992,11.001,0.921,68.4,0.868,0.197,0.681,0.0
United States,2018,6.883,11.025,0.904,68.3,0.825,0.116,0.71,North America and ANZ,2,6.883,11.025,0.904,68.3,0.825,0.116,0.71,0.0
United States,2019,6.944,11.043,0.917,68.2,0.836,0.144,0.707,North America and ANZ,2,6.944,11.043,0.917,68.2,0.836,0.144,0.707,0.0
United States,2020,6.939599991,10.92576885,0.914219022,68.29949951,0.842619538,0.149891734,0.699715316,North America and ANZ,2,6.944,11.0064,0.9086,68.4,0.8272,0.164,0.707,0.00440000900000026
United States,2021,6.951,11.023,0.92,68.2,0.837,0.098,0.698,North America and ANZ,2,6.922,10.99615377,0.9106438044,68.339899902,0.8259239075999998,0.1501783468,0.7073430632,0.028999999999999915
Uruguay,2017,6.336,9.968,0.914,68.9,0.898,-0.091,0.627,Latin America and Caribbean,1,6.336,9.968,0.914,68.9,0.898,-0.091,0.627,0.0
Uruguay,2018,6.372,9.98,0.917,69.0,0.876,-0.097,0.683,Latin America and Caribbean,1,6.372,9.98,0.917,69.0,0.876,-0.097,0.683,0.0
Uruguay,2019,6.6,9.979,0.933,69.1,0.903,-0.095,0.599,Latin America and Caribbean,1,6.6,9.979,0.933,69.1,0.903,-0.095,0.599,0.0
Uruguay,2020,6.440100193,9.948192596,0.92281127,69.00254822,0.892395437,-0.101103112,0.635994136,Latin America and Caribbean,1,6.554,9.961,0.911,68.9,0.8960000000000001,-0.0774,0.6516,0.11389980700000013
Uruguay,2021,6.431,9.966,0.925,69.1,0.896,-0.092,0.59,Latin America and Caribbean,1,6.546,9.9642385192,0.917362254,68.96050964399998,0.8910790874,-0.0912206223999999,0.6441988272,0.11500000000000021
Uzbekistan,2017,6.421,8.782,0.942,64.8,0.985,0.123,0.465,Commonwealth of Independent States,1,6.421,8.782,0.942,64.8,0.985,0.123,0.465,0.0
Uzbekistan,2018,6.205,8.818,0.921,65.1,0.97,0.318,0.52,Commonwealth of Independent States,1,6.205,8.818,0.921,65.1,0.97,0.318,0.52,0.0
Uzbekistan,2019,6.154,8.853,0.915,65.4,0.97,0.304,0.511,Commonwealth of Independent States,1,6.154,8.853,0.915,65.4,0.97,0.304,0.511,0.0
Uzbekistan,2020,6.257599831,8.740371704,0.926595807,65.10757446,0.974998116,0.248427153,0.501497388,Commonwealth of Independent States,1,5.823,8.784600000000001,0.9382,64.8,0.9778,0.2656,0.4945249564666666,0.4345998309999999
Uzbekistan,2021,6.179,8.836,0.918,65.255,0.97,0.311,0.515,Commonwealth of Independent States,1,5.781,8.7898743408,0.9299191614,64.98151489199999,0.9767996232,0.2402854306,0.5006244340666667,0.3980000000000006
Venezuela,2017,5.071,9.073,0.896,66.3,0.636,-0.169,0.844,Latin America and Caribbean,1,5.071,9.073,0.896,66.3,0.636,-0.169,0.844,0.0
Venezuela,2018,5.006,9.394344881272728,0.887,66.5,0.611,-0.1716445917272727,0.828,Latin America and Caribbean,1,5.006,9.394344881272728,0.887,66.5,0.611,-0.1716445917272727,0.828,0.0
Venezuela,2019,5.081,9.394344881272728,0.888,66.7,0.626,-0.1716445917272727,0.839,Latin America and Caribbean,1,5.081,9.394344881272728,0.888,66.7,0.626,-0.1716445917272727,0.839,0.0
Venezuela,2020,5.053199768,8.977793694,0.890408158,66.50534058,0.62327832,-0.169090509,0.837038398,Latin America and Caribbean,1,5.689,9.174537952509093,0.8968,66.3,0.5685999999999999,-0.156857836690909,0.8427999999999999,0.6358002320000002
Venezuela,2021,4.892,9.073,0.861,66.7,0.615,-0.169,0.827,Latin America and Caribbean,1,5.686,9.169896691309091,0.8926816316,66.42106811599999,0.590855664,-0.167275938490909,0.8476076795999999,0.7939999999999996
Vietnam,2017,5.175,8.876,0.8275822624166667,67.7,0.8893592957,-0.0386277776666666,0.789642123,Southeast Asia,1,5.175,8.876,0.8275822624166667,67.7,0.8893592957,-0.0386277776666666,0.789642123,0.0
Vietnam,2018,5.296,8.934,0.832,67.9,0.909,-0.041,0.808,Southeast Asia,1,5.296,8.934,0.832,67.9,0.909,-0.041,0.808,0.0
Vietnam,2019,5.467,8.992,0.848,68.1,0.952,-0.126,0.788,Southeast Asia,1,5.467,8.992,0.848,68.1,0.952,-0.126,0.788,0.0
Vietnam,2020,5.353499889,8.809545517,0.849987149,67.9527359,0.939592957,-0.094533332,0.79642123,Southeast Asia,1,5.103,8.8784,0.8465164524833334,67.7,0.90674371828,-0.0419255555333333,0.7948568492000001,0.2504998890000003
Vietnam,2021,5.411,8.973,0.85,68.034,0.94,-0.098,0.796,Southeast Asia,1,5.085,8.8863091034,0.8467138822833332,67.83054718,0.91679045054,-0.0780322219333333,0.7962126706000001,0.3259999999999996
Yemen,2017,3.254,7.578,0.79,55.9,0.595,-0.147,0.820207974909091,Middle East and North Africa,1,3.254,7.578,0.79,55.9,0.595,-0.147,0.820207974909091,0.0
Yemen,2018,3.058,8.01369842318182,0.789,56.7,0.553,-0.1434304942727272,0.793,Middle East and North Africa,1,3.058,8.01369842318182,0.789,56.7,0.553,-0.1434304942727272,0.793,0.0
Yemen,2019,4.197,8.01369842318182,0.87,57.5,0.651,-0.1434304942727272,0.798,Middle East and North Africa,1,4.197,8.01369842318182,0.87,57.5,0.651,-0.1434304942727272,0.798,0.0
Yemen,2020,3.527400017,7.759682655,0.817980587,56.72728348,0.599920273,-0.157735437,0.800287724,Middle East and North Africa,1,4.234,7.835679369272728,0.7786000000000001,55.9,0.5884,-0.1447721977090908,0.8120831899636365,0.7065999829999998
Yemen,2021,3.658,7.578,0.832,57.122,0.602,-0.147,0.8,Middle East and North Africa,1,4.275,7.816015900272728,0.8083961174000001,56.38545669599999,0.5863840546,-0.1485192851090908,0.8063407347636364,0.6170000000000004
Zambia,2017,3.933,8.156,0.744,54.8,0.823,0.14,0.74,Sub-Saharan Africa,0,3.933,8.156,0.744,54.8,0.823,0.14,0.74,0.0
Zambia,2018,4.041,8.167,0.718,55.3,0.791,0.048,0.811,Sub-Saharan Africa,0,4.041,8.167,0.718,55.3,0.791,0.048,0.811,0.0
Zambia,2019,3.307,8.155,0.638,55.8,0.811,0.077,0.832,Sub-Saharan Africa,0,3.307,8.155,0.638,55.8,0.811,0.077,0.832,0.0
Zambia,2020,3.759399891,8.224720001,0.698824465,55.29937744,0.806500256,0.078037128,0.801289678,Sub-Saharan Africa,0,4.457,8.1546,0.7116,54.8,0.7992,0.0696,0.8049999999999999,0.6976001089999997
Zambia,2021,4.073,8.145,0.708,55.809,0.782,0.061,0.823,Sub-Saharan Africa,0,4.49,8.170744000200001,0.713164893,55.099875488,0.8087000512,0.0930074256,0.7910579355999999,0.4169999999999998
Zimbabwe,2017,3.638,8.016,0.754,55.0,0.753,-0.098,0.751,Sub-Saharan Africa,0,3.638,8.016,0.754,55.0,0.753,-0.098,0.751,0.0
Zimbabwe,2018,3.616,8.049,0.775,55.6,0.763,-0.068,0.844,Sub-Saharan Africa,0,3.616,8.049,0.775,55.6,0.763,-0.068,0.844,0.0
Zimbabwe,2019,2.694,7.95,0.759,56.2,0.632,-0.064,0.831,Sub-Saharan Africa,0,2.694,7.95,0.759,56.2,0.632,-0.064,0.831,0.0
Zimbabwe,2020,3.299200058,7.865711689,0.763092756,55.61725998,0.711457908,-0.072063953,0.81023699,Sub-Saharan Africa,0,4.296,7.9982,0.7584,55.0,0.7096,-0.0896,0.792,0.9967999420000004
Zimbabwe,2021,3.145,7.943,0.75,56.201,0.677,-0.047,0.821,Sub-Saharan Africa,0,4.305,7.972942337799999,0.7638185512,55.363451996,0.7184915816,-0.0794127906,0.792047398,1.1599999999999997
